,screen_name,text,followers_count,favorite_count,retweet_count,created_at,location
13381,IdaJava,RT @Metro_TV: Presiden Jokowi Pindahkan Ibukota Demi Indonesia Maju. https://t.co/VZKlxxryqC,231,0,21,2019-08-16 09:50:05,"Indonesia, Karawang "
13382,aunbroo,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,1294,0,746,2019-08-16 09:50:04,Kolong Langit.
13383,JualanAgamaSuck,@korantempo @mafiawasit akhirnya stadion patriot jadi stadion tim ibukota ehe,52,0,0,2019-08-16 09:49:54,Selangor 
13384,frangky_p,"BREAKING NEWS

Dengan jitu Pak Presiden @jokowi memohon ijin untuk memindahkan Ibukota Negara Republik Indonesia ke… https://t.co/kDTXgrbsWt",200,0,0,2019-08-16 09:49:30,Bandung
13385,Master303offc,Eden Hazard beli Rumah Mewah di Spanyol berdekatan dengan rekan-rekannya. Ini Penampakannya -&gt;… https://t.co/q5pAd1JYpW,92,0,0,2019-08-16 09:49:21,Jakarta Capital Region
13386,KWijono,"@P3nj3l4j4h Pak Jokowi terlalu pintar dan piawai..yakin pasti ini kode keras, meski bukan Presiden yg mengumumkanny… https://t.co/KeG18XlJAD",25,1,0,2019-08-16 09:49:17,Bandung
13387,wahyusetiawanWS,"RT @bintangbete: Kalo ibukota jadi pindah ke Kalimantan, semoga Jakarta ngga dijual Jokowi ke cina.

by: ibu2 deket rumah.",433,0,39,2019-08-16 09:49:02,"jakara , indonesia"
13388,mama65rocket,@VIVAcoid mau mindahin ibukota memang di izinkan oleh rakyat...jangan mentang mentang and macam macam  kamu mukidi.,746,1,0,2019-08-16 09:48:48,"DKI Jakarta, Indonesia"
13389,yantjuk,"RT @bintangbete: Kalo ibukota jadi pindah ke Kalimantan, semoga Jakarta ngga dijual Jokowi ke cina.

by: ibu2 deket rumah.",349,0,39,2019-08-16 09:48:46,depan pintu neraka
13390,argarianugraha,"RT @bintangbete: Kalo ibukota jadi pindah ke Kalimantan, semoga Jakarta ngga dijual Jokowi ke cina.

by: ibu2 deket rumah.",1045,0,39,2019-08-16 09:48:45,Indonesia
13391,alfiarnimakhtaf,"Sebagaimana usia manusia, maka sebuah negarapun memiliki ajalnya, artinya akan mengalami sebuah perubahan besar. In… https://t.co/XLC0cWUfeO",912,0,0,2019-08-16 09:48:24,INDONESIA
13392,AntoSunarto5,"RT @RelawanProSandi: Muda
Cerdas
Bernas

Dan paham bahwa KALIMANTAN adalah salah satu paru2 dunia yg akan penuh manusia jika ibukota pindah…",764,0,170,2019-08-16 09:48:16,Bekasi 
13393,Merry14846144,"@geloraco Ayoo,, 
Dompet buat ibukota baru... Moga2 ada yg tergerak nyumbang",3,0,0,2019-08-16 09:47:48,
13394,dheandine,"RT @bintangbete: Kalo ibukota jadi pindah ke Kalimantan, semoga Jakarta ngga dijual Jokowi ke cina.

by: ibu2 deket rumah.",1205,0,39,2019-08-16 09:47:45,
13395,susidiansafitri,"RT @RelawanProSandi: Muda
Cerdas
Bernas

Dan paham bahwa KALIMANTAN adalah salah satu paru2 dunia yg akan penuh manusia jika ibukota pindah…",910,0,170,2019-08-16 09:47:27,
13396,Alianis18009922,@geloraco Duitnya ada. Duitnya ada. Yang penting kita mau mindahin Ibukota atau tidak🤣🤣🤣,114,0,0,2019-08-16 09:47:16,Indonesia
13397,purwo82092883,"RT @AdaCeuceu: Jokowi : saya meminta izin untuk memindahkan Ibukota ke Kalimantan

Warga Jkrt menderu, 😂 kini tiba saatnya jd org kampung🙁…",6034,0,28,2019-08-16 09:47:10,Indonesia
13398,MMargani5,RT @Hamdyan87: Harus Dikaji Dulu secara mendalam pemindahan Ibukota. Harus.diitung juga untung ruginya. Benar pemerintah harus benar2 bijak…,851,0,48,2019-08-16 09:47:07,
13399,anggiielukita,Paling males kalo diajak bahas perubahan ibukota 😅,507,0,0,2019-08-16 09:47:03,"East Borneo, Indonesia"
13400,abdaz_cianjur,"RT @RelawanProSandi: Muda
Cerdas
Bernas

Dan paham bahwa KALIMANTAN adalah salah satu paru2 dunia yg akan penuh manusia jika ibukota pindah…",1912,0,170,2019-08-16 09:46:56,"Cianjur, Indonesia"
13401,adalahiu,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,447,0,746,2019-08-16 09:46:55,
13402,wan33430899,@geloraco memindahkan ibukota berarti memindahkan masalah...,1,0,0,2019-08-16 09:46:48,
13403,manofsiji,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,552,0,746,2019-08-16 09:46:26,
13404,RivaAzhari5,"@fadlizon @TirtoID Saya mendukung ibukota pindah karena dampak URBANISASI disekitar Jakarta,, sawah sawah produktif… https://t.co/dwzlIGXXYQ",5,0,0,2019-08-16 09:46:26,Bogor
13405,semilirawan,"⠀⠀Naiknya jabatan Genta yang dipercaya menjadi DPR RI di ibukota, keluarga Tugu memutuskan menetap. Bersamaan disaa… https://t.co/BXMxdfiQhw",27,0,0,2019-08-16 09:46:21,"DKI Jakarta, Indonesia"
13406,Ipinmuach,RT @MetroTVToday: Pemerintah Provinsi Kalimantan Selatan mengaku tetap legowo apabila Provinsi lain di Kalimantan yang ternyata dipilih ole…,10,0,1,2019-08-16 09:46:19,"Semarang, Jawa Tengah"
13407,raisasalsa22,"Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh, atau sekitar 138 km dari Pa… https://t.co/1AIUnxBZGa",526,0,0,2019-08-16 09:45:39,Indonesia
13408,kyr4_,RT @Hamdyan87: Harus Dikaji Dulu secara mendalam pemindahan Ibukota. Harus.diitung juga untung ruginya. Benar pemerintah harus benar2 bijak…,2235,0,48,2019-08-16 09:45:36,"Utrecht, The Netherlands"
13409,DuabelasP4S,Pemindahan Ibukota Demi OBOR Cina? https://t.co/VjYedrUJXD https://t.co/QmRJM5bX8S,75,0,0,2019-08-16 09:45:33,Indonesia
13410,kyr4_,"RT @Hamdyan87: Kebijakan Pemerintah yang harus benar2 matang. Mulai dr Perencanaan, Kebutuhan, Narasi, pelaksanaan. Pemindahan Ibukota sang…",2235,0,44,2019-08-16 09:45:24,"Utrecht, The Netherlands"
13411,Ariesta48,"RT @bintangbete: Kalo ibukota jadi pindah ke Kalimantan, semoga Jakarta ngga dijual Jokowi ke cina.

by: ibu2 deket rumah.",134,0,39,2019-08-16 09:45:23,"Jakarta Timur, DKI Jakarta"
13412,YuniKartika228,"Jangan terburu-buru memindahkan ibukota ke kalimantan
#PidatoPresiden2019",70,1,0,2019-08-16 09:45:19,"Jambi, Indonesia"
13413,andy_sadewa1,"RT @bintangbete: Kalo ibukota jadi pindah ke Kalimantan, semoga Jakarta ngga dijual Jokowi ke cina.

by: ibu2 deket rumah.",335,0,39,2019-08-16 09:45:16,Daerah Istimewa (katanya)
13414,Dwiki_persada,"RT @bintangbete: Kalo ibukota jadi pindah ke Kalimantan, semoga Jakarta ngga dijual Jokowi ke cina.

by: ibu2 deket rumah.",238,0,39,2019-08-16 09:45:14,di belakang indomart
13415,budimanalamse04,"Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh, atau sekitar 138 km dari Pa… https://t.co/34fDXypfo2",19371,0,0,2019-08-16 09:45:08,Indonesia  
13416,manggalaaa,"RT @bintangbete: Kalo ibukota jadi pindah ke Kalimantan, semoga Jakarta ngga dijual Jokowi ke cina.

by: ibu2 deket rumah.",39,0,39,2019-08-16 09:45:06,"Tangerang, Banten"
13417,bongbongku,"Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh, atau sekitar 138 km dari Pa… https://t.co/NxfYxD0QaA",5614,0,0,2019-08-16 09:45:05,Indonesia
13418,fahmizl,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,278,0,746,2019-08-16 09:45:03,Bandung
13419,aazizi_fr,"@dhikaydhstr @Fadhli_sukses @fikikhoirulmall Lek ning mantan ibukota kene, ono konco sing motore oleh disilih",307,0,0,2019-08-16 09:45:01,"kediri,Indonesia"
13420,dedygober,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,796,0,746,2019-08-16 09:44:59,"ÜT: -6.253812,106.754415"
13421,rihadita,"RT @bintangbete: Kalo ibukota jadi pindah ke Kalimantan, semoga Jakarta ngga dijual Jokowi ke cina.

by: ibu2 deket rumah.",651,0,39,2019-08-16 09:44:36,
13422,susidiansafitri,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,910,0,746,2019-08-16 09:44:19,
13423,bintangbete,"Kalo ibukota jadi pindah ke Kalimantan, semoga Jakarta ngga dijual Jokowi ke cina.

by: ibu2 deket rumah.",63753,34,39,2019-08-16 09:44:09,BEKASI
13424,Lampung_Utara,"RT @siphint: Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh, atau sekitar 138 km dari Padang, ibuko…",2002,0,1,2019-08-16 09:43:59,"Lampung Utara, Lampung"
13425,boother4ever,"RT @IreneViena: Pemindahan Ibukota RI terkait upaya meningkatkan pangsa pasar China di sektor pembiayaan (kredit dari Bank China), infrastr…",469,0,226,2019-08-16 09:43:58,
13426,wanitapetarung,RT @Metro_TV: Presiden Jokowi Pindahkan Ibukota Demi Indonesia Maju. https://t.co/VZKlxxryqC,41,0,21,2019-08-16 09:43:55,
13427,SoonBong4,"RT @TofaGarisLurus: Udah dua tahun menjabat Gubernur, belum sekalipun @aniesbaswedan mengumpat. Bahkan masih 3 tahun lagi, rasanya tak ada…",24,0,150,2019-08-16 09:43:55,
13428,geloraco,"Jokowi Pindahkan Ibukota, Ketua MPR: Hati-hati, Persiapkan Dengan Matang!
 #JANJIMUPALSU https://t.co/UCuK8q8Guf",61372,8,1,2019-08-16 09:43:30,Indonesia
13429,gatoloc36298694,"RT @IreneViena: Pemindahan Ibukota RI terkait upaya meningkatkan pangsa pasar China di sektor pembiayaan (kredit dari Bank China), infrastr…",284,0,226,2019-08-16 09:43:15,
13430,Iqbalfadilla7,"Gapapa Ibukota pindah,
Asalkan Ibu kita besan.

Hehe :)",1,0,0,2019-08-16 09:43:09,Indonesia
13431,farlina_vera,RT @Metro_TV: Presiden Jokowi Pindahkan Ibukota Demi Indonesia Maju. https://t.co/VZKlxxryqC,848,0,21,2019-08-16 09:43:08,india
13432,MetroTVToday,Pemerintah Provinsi Kalimantan Selatan mengaku tetap legowo apabila Provinsi lain di Kalimantan yang ternyata dipil… https://t.co/AQKxtc4i1v,95601,1,1,2019-08-16 09:43:07,
13433,j4cky_josu,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,600,0,746,2019-08-16 09:42:45,Jakarta
13434,dwiaguspriant0,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,573,0,746,2019-08-16 09:42:44,pontianak
13435,siphint,"Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh, atau sekitar 138 km dari Pa… https://t.co/LYBNUL4LBI",4676,0,1,2019-08-16 09:42:26,Indonesia
13436,KertaNEGARA16,"RT @CH_chotimah: Hanya untuk diminta melakukan hal yg benar aja warganya sampe harus ke mahkamah agung.
Betul2 ini orang ga bisa diharap me…",165,0,305,2019-08-16 09:42:17,
13437,geloraco,"Ibukota Akan Dipindah Ke Kalimantan, Nasdem: Jokowi Sangat Berani
 #JANJIMUPALSU https://t.co/C7vedHVnQO",61372,3,0,2019-08-16 09:42:03,Indonesia
13438,Girinaldi88,"RT @fadlizon: Jokowi Pindahkan Ibukota Ke Kalimantan, Fadli Zon: Duitnya Dari Mana? https://t.co/eYrDDpomG9",711,0,258,2019-08-16 09:41:35,Indonesia 
13439,coreofthecore,"Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh, atau sekitar 138 km dari Pa… https://t.co/hzkt7aikmX",113129,0,0,2019-08-16 09:41:26,"Jakarta Selatan, DKI Jakarta"
13440,iggookie,RT @Metro_TV: Presiden Jokowi Pindahkan Ibukota Demi Indonesia Maju. https://t.co/VZKlxxryqC,107,0,21,2019-08-16 09:41:07,Malang - Pasuruan
13441,MetroTVToday,"""Kaltim sendiri sudah siap untuk menjadi ibukota, persyaratan-persyaratan sudah disampaikan kepada bapak presiden t… https://t.co/nzUJA9ZGVN",95601,3,0,2019-08-16 09:40:55,
13442,tambunan_vandi,"Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh, atau sekitar 138 km dari Pa… https://t.co/Vcgf513Tqx",55,0,0,2019-08-16 09:40:52,
13443,fasabimuhammad,"@detikcom Yang pada mikir FZ ngelawak, padahal jaman dulu memang ada wacana mau mindahin ibukota ke Jonggol sana. M… https://t.co/UuKvo9WYSK",260,0,0,2019-08-16 09:40:50,Indonesia
13444,Berita7_id,"Jokowi Pindahkan Ibukota, Ketua MPR: Hati-hati, Persiapkan Dengan Matang! - https://t.co/fT6zShpLPH https://t.co/UfNtZzwufZ",8,0,0,2019-08-16 09:40:49,
13445,asep_sumirat78,"RT @eae18: Ya Allah Pak @jokowi sifat dengki sampeyan ke @aniesbaswedan, sampai ngotot pindahkan ibukota. Pernyataan sampeyan hari ini, per…",1665,0,537,2019-08-16 09:40:33,DiManaSaja
13446,geloraco,"Jokowi Pindahkan Ibukota Ke Kalimantan, Fadli Zon: Duitnya Dari Mana?
 #JANJIMUPALSU
https://t.co/kQaxHUuLXS",61372,125,41,2019-08-16 09:40:26,Indonesia
13447,EvanRafiq,"@geloraco Masabodo..
Ibukota dimanapun saya ttep makan dan memenuhi kebutuhan dri hasil jerih payahku ndiri.",1618,1,0,2019-08-16 09:40:25,
13448,viskaya,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,719,0,746,2019-08-16 09:40:25,Jakarta
13449,nindah569,"Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh, atau sekitar 138 km dari Pa… https://t.co/DFdytmk6rk",1169,0,0,2019-08-16 09:40:23,"Serang, Indonesia"
13450,Bengmbeng1,"RT @TRANS7: Kejutan dalam pidato kenegaraan, Presiden Jokowi resmikan pemindahan Ibukota. #RedaksiSore https://t.co/sjzZAKyopi",1,0,34,2019-08-16 09:40:23,
13451,YuliaFitrianaD1,"RT @MrReady3: Ijinkan saya juga untuk pindah ke Kalimantan Ibukota yg baru 😊

#BawangPutihPartaiMerah https://t.co/59Xm3a7UyV",39,0,73,2019-08-16 09:40:13,
13452,AWardana79,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,1248,0,746,2019-08-16 09:40:11,
13453,YERIMxHIL,"NANTI GAES KALO FIX PINDAHNYA KE KALTIM TEPATNYA KAB. PENAJAM PASER UTARA, AQ AJARIN KALIAN BAHASA GAUL NAQ IBUKOTA… https://t.co/so8c9bzdN5",300,0,0,2019-08-16 09:39:48,( 5/5 Trianata )
13454,D_primaditya29,"RT @WidiyaArs: Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh, atau sekitar 138 km dari Padang, ibu…",451,0,2,2019-08-16 09:39:40,
13455,KasanMulyono,Sandiaga: Jangan sampai pemindahan ibukota akan menimbulkan harga properti naik dan menyusahkan masyarakat Kalimant… https://t.co/WqzgccEBue,13550,15,4,2019-08-16 09:39:38,
13456,Ndra027,"RT @TRANS7: Kejutan dalam pidato kenegaraan, Presiden Jokowi resmikan pemindahan Ibukota. #RedaksiSore https://t.co/sjzZAKyopi",23,0,34,2019-08-16 09:39:20,patroman 
13457,YulieNew,RT @Hamdyan87: Harus Dikaji Dulu secara mendalam pemindahan Ibukota. Harus.diitung juga untung ruginya. Benar pemerintah harus benar2 bijak…,320,0,48,2019-08-16 09:39:19,
13458,KustiawatiSri,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,159,0,746,2019-08-16 09:39:13,Jakarta
13459,1010arka,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,664,0,746,2019-08-16 09:39:09,"Cirebon, Jawa Barat"
13460,geloraco,"Jokowi Resmi Umumkan Pemindahan Ibukota, Begini Respons Sandiaga Uno
 #LombaNetizen
https://t.co/gFltLRD3W4",61372,7,1,2019-08-16 09:38:48,Indonesia
13461,karundeng_arie,"@Hamdyan87 @Supiand15454953 Rezim Jae hrs waspada klo ibukota pindah apa lagi china ikut campur
#JaeMundur62Makmur",416,1,0,2019-08-16 09:38:47,
13462,_diongg,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",610,0,133,2019-08-16 09:38:42,Jakarta
13463,kasehsaulmouk,"RT @kasehsaulmouk: @geloraco Hutang naik terus, pindah ibukota untuk kepentingan siapa?

Selain Nota APBN, Pemindahan Ibukota Adalah Yang P…",1441,0,1,2019-08-16 09:38:40,Jakarta Pusat
13464,Zainal_AA,"RT @fadlizon: Jokowi Pindahkan Ibukota Ke Kalimantan, Fadli Zon: Duitnya Dari Mana? https://t.co/eYrDDpomG9",165,0,258,2019-08-16 09:38:34,Jakarta Selatan
13465,bianca25090809,"RT @katakitatweet: IBUKOTA JAKARTA saat ini dikelilingi kota² lainnya, yg disebut JABODETABEK,
atau Jakarta Bogor Depok Tangerang Bekasi.…",505,0,19,2019-08-16 09:38:31,"Perth, Western Australia"
13466,bertusbeben,@Owaala @makLambeTurah @aniesbaswedan @KPK_RI Wooi...@KPK_RI ...mata kalian lihat kemana?... Ini hajatan yg punya i… https://t.co/elWqrkaF1Y,62,4,0,2019-08-16 09:38:31,"Dramaga,bogor"
13467,kyeomiewife,pak dpr pas berdoa keceplosan blg kalo kaltim bakal jadi ibukota trus pak jusuf kalla senyum2 wkwkwk,335,0,0,2019-08-16 09:38:11,"East Borneo, Indonesia"
13468,WidiyaArs,"Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh, atau sekitar 138 km dari Pa… https://t.co/fdJ2R4lSgm",5981,1,2,2019-08-16 09:38:09,"Banten, Indonesia"
13469,smneny,lihat berita dong sayang aku 😅 presiden minta izin untuk pindah ibukota biar merata pembangunan gak di Jawa Sumatra… https://t.co/km5dOld9OB,40,0,0,2019-08-16 09:38:05,Indonesia
13470,hendrik66769665,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,761,0,746,2019-08-16 09:37:37,bogor
13471,kbharianaceh,"Jokowi Pindahkan Ibukota, Ketua MPR: Hati-hati, Persiapkan Dengan Matang! https://t.co/hesnBm72ZS",1086,0,0,2019-08-16 09:37:26,Banda Aceh
13472,Se_lampung,"Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh, atau sekitar 138 km dari Pa… https://t.co/raEqfFXM1s",958,0,0,2019-08-16 09:37:19,"Lampung, Indonesia"
13473,MetroTVToday,kalimantan Timur sebagai ibukota negara disebut Muhammad Idris dalam doa penutup sidang tahunan MPR RI. Kaltim mema… https://t.co/C9mUBw4nDD,95601,1,1,2019-08-16 09:37:02,
13474,EKaranggo,"RT @Hamdyan87: Kebijakan Pemerintah yang harus benar2 matang. Mulai dr Perencanaan, Kebutuhan, Narasi, pelaksanaan. Pemindahan Ibukota sang…",928,0,44,2019-08-16 09:36:53,"Cengkareng, Indonesia"
13475,pesantambahan,"Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh / sekitar 138 km dari Padang… https://t.co/BL6R9xvTVF",102,0,0,2019-08-16 09:36:50,
13476,rentakada1,"RT @RelawanProSandi: Muda
Cerdas
Bernas

Dan paham bahwa KALIMANTAN adalah salah satu paru2 dunia yg akan penuh manusia jika ibukota pindah…",315,0,170,2019-08-16 09:36:47,bantrung batealit jepara
13477,BukanWiro,@VampirEllaChan kabari aja kalo lg mau ke ibukota,843,0,0,2019-08-16 09:36:31,"Jakarta, ID"
13478,CandraRachmad,"RT @IreneViena: Pemindahan Ibukota RI terkait upaya meningkatkan pangsa pasar China di sektor pembiayaan (kredit dari Bank China), infrastr…",163,0,226,2019-08-16 09:36:23,"DKI Jakarta, Indonesia"
13479,CandraRachmad,"RT @dusrimulya: Cerdas...

@jokowi tuh sarjana kehutanan..tp kya gak paham klo Kalimantan itu Paru-paru Dunia

Membuka Ibukota disana = Mem…",163,0,334,2019-08-16 09:36:12,"DKI Jakarta, Indonesia"
13480,anggiriana_,"RT @iwanfals: Nah gue bilang juga ape, jadi ni ibukota pindah ke hp...sebab semua urusan bisa diselesaikan disini, kecuali bersentuhan dan…",429,0,133,2019-08-16 09:36:08,
13481,DikaZicaedmon,"@aniesbaswedan @DKIJakarta @DishubDKI_JKT @TMCPoldaMetro @bptj151 Pak @aniesbaswedan harap bersabar, ibukota belum… https://t.co/6DLh2HUMZs",25,0,0,2019-08-16 09:36:08,"Lhokseumawe, Prov ACEH"
13482,ncekmadur,"RT @RomitsuT: Depdagri , : JANGAN PINDAHKAN IBUKOTA RI - Tandatangani Petisi! https://t.co/mHNll38ptz lewat @ChangeOrg_ID",455,0,6,2019-08-16 09:36:05,selalu dalam pengawasan ILLAHI
13483,3a17eaab0b494ba,RT @Metro_TV: Presiden Jokowi Pindahkan Ibukota Demi Indonesia Maju. https://t.co/VZKlxxryqC,31,0,21,2019-08-16 09:35:52,
13484,Khaindra2,RT @musniumar: Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalimantan. Mnr…,37,0,746,2019-08-16 09:35:40,
13485,YERIMxHIL,GAES JADI GIMANA? IBUKOTA PINDAH KEMANAAAA?! APA DI TEMPAT GUE YG DI PELOSOK KALTIM INI? YG ORG KALO GUE SEBUT KABU… https://t.co/CfUKZndVEs,300,0,0,2019-08-16 09:35:40,( 5/5 Trianata )
13486,D_primaditya29,"Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh, atau sekitar 138 km dari Pa… https://t.co/AY3VBtOu9b",451,0,0,2019-08-16 09:35:27,
13487,tonyalbukhory,"RT @CH_chotimah: Hanya untuk diminta melakukan hal yg benar aja warganya sampe harus ke mahkamah agung.
Betul2 ini orang ga bisa diharap me…",154,0,305,2019-08-16 09:35:19,jakarta
13488,tedi_pirmansyah,"RT @CH_chotimah: Hanya untuk diminta melakukan hal yg benar aja warganya sampe harus ke mahkamah agung.
Betul2 ini orang ga bisa diharap me…",293,0,305,2019-08-16 09:35:11,
13489,musniumar,Presiden Jokowi dlm pidato kenegaraan dihdpn anggota parlemen RI tlh umumkan ibukota negara pindah dr DKI ke Kalima… https://t.co/yhM7nX1RBK,50937,2299,746,2019-08-16 09:35:08,"DKI Jakarta, Indonesia"
13490,alimashurii,RT @blackdillo: @e100ss Pindah ibukota?  Coba diadakan jajak pendapat rakyat!!!!! Pemerintah gak akan berani!,231,0,2,2019-08-16 09:34:54,"Driyorejo, Indonesia"
13491,Vousmevoyou27,"RT @dusrimulya: Cerdas...

@jokowi tuh sarjana kehutanan..tp kya gak paham klo Kalimantan itu Paru-paru Dunia

Membuka Ibukota disana = Mem…",893,0,334,2019-08-16 09:34:53,
13492,mimiweeka,"RT @mimiweeka: *IBUKOTA* JAKARTA saat ini dikelilingi kota² lainnya, yg disebut *JABODETABEK,*
atau Jakarta Bogor Depok Tangerang Bekasi.…",428,0,1,2019-08-16 09:34:41,Jakarta
13493,putra_bisma12,"RT @CH_chotimah: Hanya untuk diminta melakukan hal yg benar aja warganya sampe harus ke mahkamah agung.
Betul2 ini orang ga bisa diharap me…",2893,0,305,2019-08-16 09:34:36,Indonesia
13494,mimiweeka,"*IBUKOTA* JAKARTA saat ini dikelilingi kota² lainnya, yg disebut *JABODETABEK,*
atau Jakarta Bogor Depok Tangerang… https://t.co/de9ZoJn8sp",428,0,1,2019-08-16 09:34:15,Jakarta
13495,ariapriyantoo,"RT @agusdur19: Kalo nanti ibukota beneran pindah, orang jakarta beli kopi dipuncak masih dimahalin gak ya?",496,0,1,2019-08-16 09:33:51,jakarta pusat
13496,Fadhli_sukses,@fikikhoirulmall @dhikaydhstr @aazizi_fr Itu promo gofood di area ngalam atau jatim fik. Gk ngerti kalo di calon mantan ibukota :(,109,0,0,2019-08-16 09:33:45,Indonesia
13497,b4y27,@mas__piyuuu Saya jg heran Ibukota mau pindah.. Sementara pembangunan infrastruktur di jabodetabek luar biasa.. 🙄,159,0,0,2019-08-16 09:33:41,Indonesia
13498,kotabahagia,@jokowi Visi modern standar ibukota yg gak boleh beda penafsiran spt yg tjd JAkarta ... status jkt Asap terburuk di… https://t.co/z4YLOehXad,20,0,0,2019-08-16 09:33:36,
13499,andinicantikk,"Harau adalah nama kecamatan di kabupaten Limapuluh Kota, sekitar 18 km dari Payakumbuh, atau sekitar 138 km dari Pa… https://t.co/Ja0Haf16FH",984,0,0,2019-08-16 09:33:23,"Banten, Indonesia"
13500,ramadikimara,"[dapat kiriman WA: ""*IBUKOTA* JAKARTA saat ini dikelilingi kota² lainnya, yg disebut *JABODETABEK,*
atau Jakarta Bo… https://t.co/8t193Geu2g",1090,0,0,2019-08-16 09:33:20,Indonesia
13501,BHUZ21,"RT @RelawanProSandi: Muda
Cerdas
Bernas

Dan paham bahwa KALIMANTAN adalah salah satu paru2 dunia yg akan penuh manusia jika ibukota pindah…",18,0,170,2019-08-16 09:33:05,
13502,dani_56,Mengambil resiko memindahkan ibukota ke pulau kalimantan di mana terdapat hutan hujan yang merupakan sepetak paru p… https://t.co/Mu7gPns7F5,4,5,0,2019-08-16 09:31:37,
13503,02fc71ba00c2451,"RT @IreneViena: Pemindahan Ibukota RI terkait upaya meningkatkan pangsa pasar China di sektor pembiayaan (kredit dari Bank China), infrastr…",381,0,226,2019-08-16 09:31:36,
13504,Mimididin,"@tanya2rl Belom, pak presiden tadi izin memindahkan ibukota aja pas pidato",43,0,0,2019-08-16 09:31:14,"Jakarta Selatan, DKI Jakarta"
13505,abehanief,"@TirtoID Mungkin dgn ada ibukota, kompeni2 jd takut bakar hutan sembarangan. Masak presiden bengek wal bangkisan ge… https://t.co/G95srPAQML",152,2,0,2019-08-16 09:31:09,Banda Aceh
13506,faisalrach12,"Mungkin akan ada perinahan besar di Jakarta jika Ibukota negaea pindah.
@jokowi 
@PDI_Perjuangan 
@budimandjatmiko… https://t.co/38JpMsdyZf",420,3,2,2019-08-16 09:31:01,"DKI Jakarta, Indonesia"
13507,apodakhm,"@Rahmatakbarjfn emang monas lambang ""ibukota?"" yaa?",1730,0,0,2019-08-16 09:30:28,
